"COMPLICATION_ID","PROVIDER_ID","HOSPITAL_NAME","ADDRESS","CITY","STATE","ZIP_CODE","COUNTY","PHONE_NUMBER","MEASURE_NAME","MEASURE_ID","COMPARED_TO_NATIONAL","DENOMINATOR","SCORE","LOWER_ESTIMATE","HIGHER_ESTIMATE","FOOTNOTE","MEASURE_START_DT","MEASURE_END_DT"
5308,"50567",MISSION HOSPITAL REGIONAL MED CENTER,"27700 MEDICAL CENTER RD",MISSION VIEJO,CA,"92691",ORANGE,"9493641400",A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,"251","2.04","0","4.22",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
5304,"50561",KAISER FOUNDATION HOSPITAL - WEST LA,"6041 CADILLAC AVE",LOS ANGELES,CA,"90034",LOS ANGELES,"2138572201",Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,"0.93","0.49","1.37",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
5293,"50557",MEMORIAL MEDICAL CENTER,"1700 COFFEE RD",MODESTO,CA,"95355",STANISLAUS,"2095264500",Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,"1.05","0.82","1.28",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
5294,"50561",KAISER FOUNDATION HOSPITAL - WEST LA,"6041 CADILLAC AVE",LOS ANGELES,CA,"90034",LOS ANGELES,"2138572201",Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,"1 - The number of cases/patients is too few to report.",2012-04-01 00:00:00.000,2023-08-29 19:28:56.000
5295,"50561",KAISER FOUNDATION HOSPITAL - WEST LA,"6041 CADILLAC AVE",LOS ANGELES,CA,"90034",LOS ANGELES,"2138572201",Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,"161","4.12","0","8.81",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
5296,"50561",KAISER FOUNDATION HOSPITAL - WEST LA,"6041 CADILLAC AVE",LOS ANGELES,CA,"90034",LOS ANGELES,"2138572201",Blood stream infection after surgery,PSI_13_POST_SEPSIS,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,"1 - The number of cases/patients is too few to report.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
5297,"50561",KAISER FOUNDATION HOSPITAL - WEST LA,"6041 CADILLAC AVE",LOS ANGELES,CA,"90034",LOS ANGELES,"2138572201",A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,"29","2.27","0","4.58",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
5298,"50561",KAISER FOUNDATION HOSPITAL - WEST LA,"6041 CADILLAC AVE",LOS ANGELES,CA,"90034",LOS ANGELES,"2138572201",Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,"851","1.88","0.58","3.17",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
5299,"50561",KAISER FOUNDATION HOSPITAL - WEST LA,"6041 CADILLAC AVE",LOS ANGELES,CA,"90034",LOS ANGELES,"2138572201",Pressure sores,PSI_3_ULCER,No Different than the National Rate,"172","0.36","0","1.68",,2013-07-01 00:00:00.000,2023-08-29 19:28:56.000
5300,"50561",KAISER FOUNDATION HOSPITAL - WEST LA,"6041 CADILLAC AVE",LOS ANGELES,CA,"90034",LOS ANGELES,"2138572201",Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,"1 - The number of cases/patients is too few to report.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
5305,"50567",MISSION HOSPITAL REGIONAL MED CENTER,"27700 MEDICAL CENTER RD",MISSION VIEJO,CA,"92691",ORANGE,"9493641400",Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,"503","3","2.1","4.3",,2012-04-01 00:00:00.000,2023-08-29 19:28:58.000
5306,"50567",MISSION HOSPITAL REGIONAL MED CENTER,"27700 MEDICAL CENTER RD",MISSION VIEJO,CA,"92691",ORANGE,"9493641400",Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,"2864","6.92","4.51","9.33",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
5309,"50567",MISSION HOSPITAL REGIONAL MED CENTER,"27700 MEDICAL CENTER RD",MISSION VIEJO,CA,"92691",ORANGE,"9493641400",Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Worse than the National Rate,"10124","2.59","1.86","3.33",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
5310,"50567",MISSION HOSPITAL REGIONAL MED CENTER,"27700 MEDICAL CENTER RD",MISSION VIEJO,CA,"92691",ORANGE,"9493641400",Pressure sores,PSI_3_ULCER,No Different than the National Rate,"2952","0.11","0","0.83",,2013-07-01 00:00:00.000,2023-08-29 19:28:58.000
5311,"50567",MISSION HOSPITAL REGIONAL MED CENTER,"27700 MEDICAL CENTER RD",MISSION VIEJO,CA,"92691",ORANGE,"9493641400",Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,"132","129.47","90.37","168.58",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
5312,"50567",MISSION HOSPITAL REGIONAL MED CENTER,"27700 MEDICAL CENTER RD",MISSION VIEJO,CA,"92691",ORANGE,"9493641400",Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,"9688","0.33","0.08","0.59",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3693,"50129",ST BERNARDINE MEDICAL CENTER,"2101 N WATERMAN AVE",SAN BERNARDINO,CA,"92404",SAN BERNARDINO,"9098838711",A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,"143","2.13","0","4.36",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3694,"50129",ST BERNARDINE MEDICAL CENTER,"2101 N WATERMAN AVE",SAN BERNARDINO,CA,"92404",SAN BERNARDINO,"9098838711",Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,"4953","1.51","0.62","2.4",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3695,"50129",ST BERNARDINE MEDICAL CENTER,"2101 N WATERMAN AVE",SAN BERNARDINO,CA,"92404",SAN BERNARDINO,"9098838711",Pressure sores,PSI_3_ULCER,No Different than the National Rate,"1367","0.18","0","1.11",,2013-07-01 00:00:00.000,2023-08-29 19:26:03.000
3696,"50129",ST BERNARDINE MEDICAL CENTER,"2101 N WATERMAN AVE",SAN BERNARDINO,CA,"92404",SAN BERNARDINO,"9098838711",Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,"75","128.22","80.55","175.89",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3697,"50129",ST BERNARDINE MEDICAL CENTER,"2101 N WATERMAN AVE",SAN BERNARDINO,CA,"92404",SAN BERNARDINO,"9098838711",Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,"4584","0.39","0.11","0.67",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3702,"50131",NOVATO COMMUNITY HOSPITAL,"180 ROWLAND WAY",NOVATO,CA,"94945",MARIN,"4152091300",Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,"416","5.12","0.83","9.41",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3703,"50131",NOVATO COMMUNITY HOSPITAL,"180 ROWLAND WAY",NOVATO,CA,"94945",MARIN,"4152091300",Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,"74","9.49","1.43","17.55",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3700,"50129",ST BERNARDINE MEDICAL CENTER,"2101 N WATERMAN AVE",SAN BERNARDINO,CA,"92404",SAN BERNARDINO,"9098838711",Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,"0.83","0.52","1.14",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3701,"50131",NOVATO COMMUNITY HOSPITAL,"180 ROWLAND WAY",NOVATO,CA,"94945",MARIN,"4152091300",Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,"186","3","1.8","4.8",,2012-04-01 00:00:00.000,2023-08-29 19:26:04.000
3704,"50131",NOVATO COMMUNITY HOSPITAL,"180 ROWLAND WAY",NOVATO,CA,"94945",MARIN,"4152091300",A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,"32","2.27","0","4.58",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3705,"50131",NOVATO COMMUNITY HOSPITAL,"180 ROWLAND WAY",NOVATO,CA,"94945",MARIN,"4152091300",Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,"1807","1.55","0.28","2.82",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3706,"50131",NOVATO COMMUNITY HOSPITAL,"180 ROWLAND WAY",NOVATO,CA,"94945",MARIN,"4152091300",Pressure sores,PSI_3_ULCER,No Different than the National Rate,"432","0.31","0","1.54",,2013-07-01 00:00:00.000,2023-08-29 19:26:04.000
3707,"50131",NOVATO COMMUNITY HOSPITAL,"180 ROWLAND WAY",NOVATO,CA,"94945",MARIN,"4152091300",Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,"1 - The number of cases/patients is too few to report.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3708,"50131",NOVATO COMMUNITY HOSPITAL,"180 ROWLAND WAY",NOVATO,CA,"94945",MARIN,"4152091300",Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,"1733","0.5","0.18","0.81",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3727,"50133",RIDEOUT MEMORIAL HOSPITAL,"726 4TH ST",MARYSVILLE,CA,"95901",YUBA,"5307494300",A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,"210","2.51","0.33","4.68",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3710,"310014",COOPER UNIVERSITY HOSPITAL,"1 COOPER PLAZA",CAMDEN,NJ,"8103",CAMDEN,"8563422000",Pressure sores,PSI_3_ULCER,No Different than the National Rate,"4876","0.21","0","0.74",,2013-07-01 00:00:00.000,2023-08-29 19:26:04.000
3723,"50132",SAN GABRIEL VALLEY MEDICAL CENTER,"438 W LAS TUNAS DRIVE",SAN GABRIEL,CA,"91776",LOS ANGELES,"6262895454",Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,"0.74","0.37","1.1",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3712,"50131",NOVATO COMMUNITY HOSPITAL,"180 ROWLAND WAY",NOVATO,CA,"94945",MARIN,"4152091300",Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,"0.92","0.5","1.34",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3713,"50132",SAN GABRIEL VALLEY MEDICAL CENTER,"438 W LAS TUNAS DRIVE",SAN GABRIEL,CA,"91776",LOS ANGELES,"6262895454",Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,"53","2.5","1.5","4.3",,2012-04-01 00:00:00.000,2023-08-29 19:26:04.000
3714,"50132",SAN GABRIEL VALLEY MEDICAL CENTER,"438 W LAS TUNAS DRIVE",SAN GABRIEL,CA,"91776",LOS ANGELES,"6262895454",Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,"579","3.57","0","7.48",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3715,"50132",SAN GABRIEL VALLEY MEDICAL CENTER,"438 W LAS TUNAS DRIVE",SAN GABRIEL,CA,"91776",LOS ANGELES,"6262895454",Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,"60","12.41","4.52","20.3",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3716,"50132",SAN GABRIEL VALLEY MEDICAL CENTER,"438 W LAS TUNAS DRIVE",SAN GABRIEL,CA,"91776",LOS ANGELES,"6262895454",A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,"74","2.22","0","4.51",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3717,"50132",SAN GABRIEL VALLEY MEDICAL CENTER,"438 W LAS TUNAS DRIVE",SAN GABRIEL,CA,"91776",LOS ANGELES,"6262895454",Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,"4153","1.14","0.05","2.23",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3718,"50132",SAN GABRIEL VALLEY MEDICAL CENTER,"438 W LAS TUNAS DRIVE",SAN GABRIEL,CA,"91776",LOS ANGELES,"6262895454",Pressure sores,PSI_3_ULCER,No Different than the National Rate,"1898","0.71","0","1.48",,2013-07-01 00:00:00.000,2023-08-29 19:26:05.000
3719,"50132",SAN GABRIEL VALLEY MEDICAL CENTER,"438 W LAS TUNAS DRIVE",SAN GABRIEL,CA,"91776",LOS ANGELES,"6262895454",Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,"32","154.62","102.61","206.62",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3720,"50132",SAN GABRIEL VALLEY MEDICAL CENTER,"438 W LAS TUNAS DRIVE",SAN GABRIEL,CA,"91776",LOS ANGELES,"6262895454",Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,"3917","0.31","0.03","0.6",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3728,"50133",RIDEOUT MEMORIAL HOSPITAL,"726 4TH ST",MARYSVILLE,CA,"95901",YUBA,"5307494300",Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Worse than the National Rate,"10626","2.48","1.72","3.24",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3724,"50133",RIDEOUT MEMORIAL HOSPITAL,"726 4TH ST",MARYSVILLE,CA,"95901",YUBA,"5307494300",Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,"72","3.2","1.9","5.1",,2012-04-01 00:00:00.000,2023-08-29 19:26:06.000
3725,"50133",RIDEOUT MEMORIAL HOSPITAL,"726 4TH ST",MARYSVILLE,CA,"95901",YUBA,"5307494300",Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,"1983","7.14","4.27","10",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
3726,"50133",RIDEOUT MEMORIAL HOSPITAL,"726 4TH ST",MARYSVILLE,CA,"95901",YUBA,"5307494300",Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,"168","14.47","7.23","21.72",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
4227,"50248",NATIVIDAD MEDICAL CENTER,"1441 CONSTITUTION BOULEVARD",SALINAS,CA,"93906",MONTEREY,"8317554195",Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,"1 - The number of cases/patients is too few to report.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
4220,"50245",ARROWHEAD REGIONAL MEDICAL CENTER,"400 NORTH PEPPER AVENUE",COLTON,CA,"92324",SAN BERNARDINO,"9095801000",Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,"1.02","0.63","1.4",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
4221,"50248",NATIVIDAD MEDICAL CENTER,"1441 CONSTITUTION BOULEVARD",SALINAS,CA,"93906",MONTEREY,"8317554195",Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,"25","3.1","1.8","5.4",,2012-04-01 00:00:00.000,2023-08-29 19:26:56.000
4222,"50248",NATIVIDAD MEDICAL CENTER,"1441 CONSTITUTION BOULEVARD",SALINAS,CA,"93906",MONTEREY,"8317554195",Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,"276","3.85","0","8.4",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
4223,"50248",NATIVIDAD MEDICAL CENTER,"1441 CONSTITUTION BOULEVARD",SALINAS,CA,"93906",MONTEREY,"8317554195",Blood stream infection after surgery,PSI_13_POST_SEPSIS,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,"1 - The number of cases/patients is too few to report.",2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
4224,"50248",NATIVIDAD MEDICAL CENTER,"1441 CONSTITUTION BOULEVARD",SALINAS,CA,"93906",MONTEREY,"8317554195",A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,"42","2.83","0.52","5.13",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
4225,"50248",NATIVIDAD MEDICAL CENTER,"1441 CONSTITUTION BOULEVARD",SALINAS,CA,"93906",MONTEREY,"8317554195",Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,"1873","1.2","0","2.42",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
4226,"50248",NATIVIDAD MEDICAL CENTER,"1441 CONSTITUTION BOULEVARD",SALINAS,CA,"93906",MONTEREY,"8317554195",Pressure sores,PSI_3_ULCER,No Different than the National Rate,"478","0.34","0","1.61",,2013-07-01 00:00:00.000,2023-08-29 19:26:56.000
4228,"50248",NATIVIDAD MEDICAL CENTER,"1441 CONSTITUTION BOULEVARD",SALINAS,CA,"93906",MONTEREY,"8317554195",Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,"1773","0.38","0.06","0.69",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
4232,"50254",MARSHALL MEDICAL CENTER,"1100 MARSHALL WAY",PLACERVILLE,CA,"95667",EL DORADO,"5306221441",Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,"237","2.9","1.9","4.7",,2012-04-01 00:00:00.000,2023-08-29 19:26:56.000
4233,"50254",MARSHALL MEDICAL CENTER,"1100 MARSHALL WAY",PLACERVILLE,CA,"95667",EL DORADO,"5306221441",Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,"903","3.86","0.41","7.31",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
4231,"50248",NATIVIDAD MEDICAL CENTER,"1441 CONSTITUTION BOULEVARD",SALINAS,CA,"93906",MONTEREY,"8317554195",Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,"0.74","0.32","1.16",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
4234,"50254",MARSHALL MEDICAL CENTER,"1100 MARSHALL WAY",PLACERVILLE,CA,"95667",EL DORADO,"5306221441",Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,"112","8.17","0.69","15.65",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
4235,"50254",MARSHALL MEDICAL CENTER,"1100 MARSHALL WAY",PLACERVILLE,CA,"95667",EL DORADO,"5306221441",A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,"153","2.11","0","4.34",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
4236,"50254",MARSHALL MEDICAL CENTER,"1100 MARSHALL WAY",PLACERVILLE,CA,"95667",EL DORADO,"5306221441",Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,"4802","0.77","0","1.74",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
4237,"50254",MARSHALL MEDICAL CENTER,"1100 MARSHALL WAY",PLACERVILLE,CA,"95667",EL DORADO,"5306221441",Pressure sores,PSI_3_ULCER,No Different than the National Rate,"1712","0.16","0","1.05",,2013-07-01 00:00:00.000,2023-08-29 19:26:56.000
4238,"50254",MARSHALL MEDICAL CENTER,"1100 MARSHALL WAY",PLACERVILLE,CA,"95667",EL DORADO,"5306221441",Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,"43","154.85","103.52","206.18",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
4239,"50254",MARSHALL MEDICAL CENTER,"1100 MARSHALL WAY",PLACERVILLE,CA,"95667",EL DORADO,"5306221441",Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,"4524","0.42","0.13","0.71",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
4242,"50254",MARSHALL MEDICAL CENTER,"1100 MARSHALL WAY",PLACERVILLE,CA,"95667",EL DORADO,"5306221441",Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,"0.62","0.29","0.95",,2013-07-01 00:00:00.000,2015-06-30 00:00:00.000
