ID,Name,HospitalID,Type
107-29,A-29,107,assessment
107-63,T-63,107,treatment
107-62,A-62,107,assessment
107-98,T-98,107,treatment
107-63,T-63,107,treatment
107-02,A-02,107,assessment
107-91,T-91,107,treatment
107-03,A-03,107,assessment
107-74,A-74,107,assessment
107-61,T-61,107,treatment
107-22,A-22,107,assessment
107-34,T-34,107,treatment
107-09,A-09,107,assessment
107-43,A-43,107,assessment
107-34,T-34,107,treatment
107-61,A-61,107,assessment
107-27,A-27,107,assessment
107-50,T-50,107,treatment
107-24,T-24,107,treatment
107-34,A-34,107,assessment
107-47,A-47,107,assessment
107-55,A-55,107,assessment
107-24,T-24,107,treatment
107-91,T-91,107,treatment
107-99,T-99,107,treatment
107-32,T-32,107,treatment
107-75,T-75,107,treatment
107-23,T-23,107,treatment
107-94,A-94,107,assessment
107-72,T-72,107,treatment
107-40,T-40,107,treatment
107-39,A-39,107,assessment
107-30,A-30,107,assessment
107-60,T-60,107,treatment
107-83,T-83,107,treatment
107-76,A-76,107,assessment
107-98,T-98,107,treatment
107-80,A-80,107,assessment
107-91,T-91,107,treatment
107-83,T-83,107,treatment
108-65,A-65,108,assessment
108-71,T-71,108,treatment
108-32,A-32,108,assessment
108-43,A-43,108,assessment
108-92,T-92,108,treatment
108-80,A-80,108,assessment
108-98,A-98,108,assessment
108-74,T-74,108,treatment
108-38,T-38,108,treatment
108-32,T-32,108,treatment
108-35,T-35,108,treatment
108-89,A-89,108,assessment
108-38,A-38,108,assessment
108-90,A-90,108,assessment
108-71,A-71,108,assessment
108-29,T-29,108,treatment
108-41,T-41,108,treatment
108-07,A-07,108,assessment
108-33,T-33,108,treatment
108-68,T-68,108,treatment
108-09,T-09,108,treatment
108-99,T-99,108,treatment
108-76,T-76,108,treatment
108-36,A-36,108,assessment
108-70,A-70,108,assessment
108-07,A-07,108,assessment
108-64,T-64,108,treatment
108-20,T-20,108,treatment
108-39,T-39,108,treatment
108-78,T-78,108,treatment
108-46,T-46,108,treatment
108-64,A-64,108,assessment
108-02,A-02,108,assessment
108-72,A-72,108,assessment
108-80,T-80,108,treatment
108-66,A-66,108,assessment
108-41,T-41,108,treatment
108-36,T-36,108,treatment
108-56,T-56,108,treatment
108-91,A-91,108,assessment
108-24,A-24,108,assessment
108-77,T-77,108,treatment
108-86,A-86,108,assessment
108-35,T-35,108,treatment
108-35,A-35,108,assessment
108-61,T-61,108,treatment
108-16,T-16,108,treatment
108-93,A-93,108,assessment
108-35,A-35,108,assessment
108-44,T-44,108,treatment
108-66,T-66,108,treatment
108-77,A-77,108,assessment
108-04,T-04,108,treatment
108-49,T-49,108,treatment
108-76,A-76,108,assessment
108-56,A-56,108,assessment
108-41,T-41,108,treatment
108-80,A-80,108,assessment
108-96,T-96,108,treatment
108-78,T-78,108,treatment
108-26,A-26,108,assessment
108-01,A-01,108,assessment
108-60,T-60,108,treatment
108-36,A-36,108,assessment
108-54,T-54,108,treatment
108-51,A-51,108,assessment
108-75,A-75,108,assessment
109-86,T-86,109,treatment
109-20,A-20,109,assessment
109-24,T-24,109,treatment
109-17,T-17,109,treatment
109-13,T-13,109,treatment
109-04,T-04,109,treatment
109-56,A-56,109,assessment
109-41,A-41,109,assessment
109-61,A-61,109,assessment
109-45,T-45,109,treatment
109-90,A-90,109,assessment
109-42,T-42,109,treatment
109-62,T-62,109,treatment
109-15,A-15,109,assessment
109-17,T-17,109,treatment
109-63,A-63,109,assessment
109-68,T-68,109,treatment
109-37,T-37,109,treatment
109-56,A-56,109,assessment
109-57,A-57,109,assessment
109-41,T-41,109,treatment
109-04,A-04,109,assessment
109-74,A-74,109,assessment
109-90,A-90,109,assessment
109-03,A-03,109,assessment
109-19,T-19,109,treatment
109-38,A-38,109,assessment
109-75,T-75,109,treatment
109-99,T-99,109,treatment
109-41,A-41,109,assessment
109-54,A-54,109,assessment
109-04,T-04,109,treatment
109-34,A-34,109,assessment
109-27,A-27,109,assessment
109-83,A-83,109,assessment
109-33,T-33,109,treatment
109-55,T-55,109,treatment
109-92,T-92,109,treatment
109-78,T-78,109,treatment
109-77,A-77,109,assessment
109-71,T-71,109,treatment
109-61,A-61,109,assessment
109-09,A-09,109,assessment
109-73,T-73,109,treatment
109-69,A-69,109,assessment
109-39,T-39,109,treatment
109-99,T-99,109,treatment
109-86,A-86,109,assessment
109-13,T-13,109,treatment
109-74,T-74,109,treatment
110-94,T-94,110,treatment
110-90,A-90,110,assessment
110-29,A-29,110,assessment
110-10,A-10,110,assessment
110-92,A-92,110,assessment
110-44,T-44,110,treatment
110-91,A-91,110,assessment
110-04,A-04,110,assessment
110-37,A-37,110,assessment
110-85,T-85,110,treatment
110-93,T-93,110,treatment
110-99,A-99,110,assessment
110-20,T-20,110,treatment
110-25,A-25,110,assessment
110-70,T-70,110,treatment
110-90,T-90,110,treatment
110-20,T-20,110,treatment
110-42,A-42,110,assessment
110-92,A-92,110,assessment
110-26,A-26,110,assessment
110-93,T-93,110,treatment
110-81,A-81,110,assessment
110-03,A-03,110,assessment
110-95,T-95,110,treatment
110-87,A-87,110,assessment
110-13,T-13,110,treatment
110-14,A-14,110,assessment
110-49,T-49,110,treatment
110-87,A-87,110,assessment
110-55,A-55,110,assessment
110-63,A-63,110,assessment
110-29,T-29,110,treatment
110-92,A-92,110,assessment
110-57,T-57,110,treatment
110-32,A-32,110,assessment
110-04,A-04,110,assessment
110-58,T-58,110,treatment
110-15,A-15,110,assessment
110-57,T-57,110,treatment
110-72,T-72,110,treatment
110-53,T-53,110,treatment
110-23,A-23,110,assessment
110-69,T-69,110,treatment
110-06,T-06,110,treatment
110-10,A-10,110,assessment
110-85,A-85,110,assessment
110-22,A-22,110,assessment
110-43,T-43,110,treatment
110-94,T-94,110,treatment
110-91,A-91,110,assessment
110-86,A-86,110,assessment
110-40,T-40,110,treatment
110-15,T-15,110,treatment
110-74,T-74,110,treatment
110-78,A-78,110,assessment
111-94,A-94,111,assessment
111-23,A-23,111,assessment
111-89,A-89,111,assessment
111-74,T-74,111,treatment
111-84,A-84,111,assessment
111-03,T-03,111,treatment
111-28,T-28,111,treatment
111-55,T-55,111,treatment
111-82,A-82,111,assessment
111-24,T-24,111,treatment
111-100,A-100,111,assessment
111-56,A-56,111,assessment
111-58,A-58,111,assessment
111-54,T-54,111,treatment
111-89,T-89,111,treatment
111-25,A-25,111,assessment
111-71,A-71,111,assessment
111-21,T-21,111,treatment
111-88,A-88,111,assessment
111-10,T-10,111,treatment
111-64,T-64,111,treatment
111-16,T-16,111,treatment
111-29,A-29,111,assessment
111-09,A-09,111,assessment
111-14,T-14,111,treatment
111-46,A-46,111,assessment
111-89,A-89,111,assessment
111-66,A-66,111,assessment
111-90,T-90,111,treatment
111-32,T-32,111,treatment
111-91,T-91,111,treatment
111-85,T-85,111,treatment
111-66,T-66,111,treatment
111-87,A-87,111,assessment
111-07,T-07,111,treatment
111-43,A-43,111,assessment
111-03,T-03,111,treatment
111-51,T-51,111,treatment
111-55,T-55,111,treatment
111-37,T-37,111,treatment
111-17,A-17,111,assessment
111-82,T-82,111,treatment
111-81,T-81,111,treatment
111-69,A-69,111,assessment
111-31,A-31,111,assessment
111-95,T-95,111,treatment
111-51,T-51,111,treatment
111-02,A-02,111,assessment
111-33,T-33,111,treatment
111-25,T-25,111,treatment
111-73,A-73,111,assessment
111-10,A-10,111,assessment
111-04,T-04,111,treatment
111-34,T-34,111,treatment
111-22,T-22,111,treatment
111-63,T-63,111,treatment
111-04,T-04,111,treatment
111-77,T-77,111,treatment
112-49,T-49,112,treatment
112-06,A-06,112,assessment
112-53,A-53,112,assessment
112-06,A-06,112,assessment
112-84,T-84,112,treatment
112-89,A-89,112,assessment
112-33,A-33,112,assessment
112-41,A-41,112,assessment
112-52,A-52,112,assessment
112-73,A-73,112,assessment
112-14,A-14,112,assessment
112-99,A-99,112,assessment
112-100,T-100,112,treatment
112-47,T-47,112,treatment
112-99,A-99,112,assessment
112-17,T-17,112,treatment
112-43,A-43,112,assessment
112-28,A-28,112,assessment
112-80,A-80,112,assessment
112-37,T-37,112,treatment
112-29,T-29,112,treatment
112-87,A-87,112,assessment
112-95,A-95,112,assessment
112-55,T-55,112,treatment
112-39,T-39,112,treatment
112-01,T-01,112,treatment
112-78,T-78,112,treatment
112-91,A-91,112,assessment
112-35,A-35,112,assessment
112-68,A-68,112,assessment
112-36,A-36,112,assessment
112-55,A-55,112,assessment
112-41,A-41,112,assessment
112-37,T-37,112,treatment
112-86,A-86,112,assessment
112-94,T-94,112,treatment
112-80,A-80,112,assessment
112-85,A-85,112,assessment
112-72,T-72,112,treatment
112-72,T-72,112,treatment
112-33,T-33,112,treatment
112-02,T-02,112,treatment
112-51,A-51,112,assessment
112-67,A-67,112,assessment
112-17,A-17,112,assessment
112-32,T-32,112,treatment
112-09,T-09,112,treatment
112-29,A-29,112,assessment
112-97,A-97,112,assessment
112-83,T-83,112,treatment
112-79,T-79,112,treatment
112-30,T-30,112,treatment
112-29,T-29,112,treatment
112-51,A-51,112,assessment
112-62,A-62,112,assessment
112-81,A-81,112,assessment
112-45,A-45,112,assessment
112-23,A-23,112,assessment
112-48,T-48,112,treatment
112-47,T-47,112,treatment
112-50,A-50,112,assessment
112-53,T-53,112,treatment
112-33,T-33,112,treatment
112-73,T-73,112,treatment
112-79,A-79,112,assessment
112-12,T-12,112,treatment
112-38,A-38,112,assessment
112-09,T-09,112,treatment
112-52,T-52,112,treatment
112-96,T-96,112,treatment
112-61,A-61,112,assessment
112-75,T-75,112,treatment
113-33,A-33,113,assessment
113-87,T-87,113,treatment
113-41,T-41,113,treatment
113-68,T-68,113,treatment
113-47,T-47,113,treatment
113-73,A-73,113,assessment
113-94,A-94,113,assessment
113-05,A-05,113,assessment
113-52,T-52,113,treatment
113-94,A-94,113,assessment
113-64,A-64,113,assessment
113-29,A-29,113,assessment
113-87,A-87,113,assessment
113-80,A-80,113,assessment
113-82,A-82,113,assessment
113-21,T-21,113,treatment
113-25,T-25,113,treatment
113-85,A-85,113,assessment
113-91,T-91,113,treatment
113-11,T-11,113,treatment
113-04,A-04,113,assessment
113-02,A-02,113,assessment
113-27,T-27,113,treatment
113-50,A-50,113,assessment
113-20,T-20,113,treatment
113-15,A-15,113,assessment
113-04,T-04,113,treatment
113-25,A-25,113,assessment
113-75,A-75,113,assessment
113-95,T-95,113,treatment
113-45,A-45,113,assessment
113-73,A-73,113,assessment
113-42,A-42,113,assessment
113-52,T-52,113,treatment
113-05,T-05,113,treatment
113-33,A-33,113,assessment
113-16,A-16,113,assessment
113-79,T-79,113,treatment
113-37,A-37,113,assessment
113-60,T-60,113,treatment
113-53,T-53,113,treatment
113-62,T-62,113,treatment
113-22,A-22,113,assessment
113-68,T-68,113,treatment
113-09,T-09,113,treatment
113-33,T-33,113,treatment
113-38,A-38,113,assessment
113-77,T-77,113,treatment
113-66,T-66,113,treatment
113-84,T-84,113,treatment
113-63,T-63,113,treatment
113-37,A-37,113,assessment
113-87,A-87,113,assessment
113-12,A-12,113,assessment
113-44,T-44,113,treatment
113-09,T-09,113,treatment
113-51,A-51,113,assessment
113-32,A-32,113,assessment
113-49,A-49,113,assessment
113-74,A-74,113,assessment
113-67,A-67,113,assessment
113-05,A-05,113,assessment
113-87,T-87,113,treatment
113-31,T-31,113,treatment
113-58,T-58,113,treatment
114-76,A-76,114,assessment
114-55,T-55,114,treatment
114-02,A-02,114,assessment
114-01,A-01,114,assessment
114-33,T-33,114,treatment
114-90,A-90,114,assessment
114-65,T-65,114,treatment
114-06,T-06,114,treatment
114-50,T-50,114,treatment
114-81,T-81,114,treatment
114-32,A-32,114,assessment
114-38,A-38,114,assessment
114-52,A-52,114,assessment
114-46,T-46,114,treatment
114-32,A-32,114,assessment
114-47,A-47,114,assessment
114-71,T-71,114,treatment
114-20,T-20,114,treatment
114-18,T-18,114,treatment
114-55,A-55,114,assessment
114-26,A-26,114,assessment
114-15,T-15,114,treatment
114-92,T-92,114,treatment
114-88,T-88,114,treatment
114-76,A-76,114,assessment
114-61,T-61,114,treatment
114-92,A-92,114,assessment
114-22,A-22,114,assessment
114-01,A-01,114,assessment
114-66,T-66,114,treatment
114-33,A-33,114,assessment
114-05,T-05,114,treatment
114-88,T-88,114,treatment
114-04,A-04,114,assessment
114-81,A-81,114,assessment
114-42,A-42,114,assessment
114-51,A-51,114,assessment
114-22,A-22,114,assessment
114-13,A-13,114,assessment
114-69,A-69,114,assessment
114-87,A-87,114,assessment
114-03,A-03,114,assessment
114-73,A-73,114,assessment
114-77,A-77,114,assessment
114-100,A-100,114,assessment
114-76,T-76,114,treatment
114-40,T-40,114,treatment
114-68,T-68,114,treatment
114-35,T-35,114,treatment
114-72,T-72,114,treatment
114-100,A-100,114,assessment
114-46,T-46,114,treatment
114-52,T-52,114,treatment
114-87,A-87,114,assessment
114-82,A-82,114,assessment
114-83,T-83,114,treatment
114-94,T-94,114,treatment
114-94,A-94,114,assessment
114-70,A-70,114,assessment
114-06,A-06,114,assessment
114-35,T-35,114,treatment
114-28,A-28,114,assessment
114-86,A-86,114,assessment
114-34,A-34,114,assessment
115-37,T-37,115,treatment
115-34,T-34,115,treatment
115-31,T-31,115,treatment
115-14,T-14,115,treatment
115-19,T-19,115,treatment
115-46,T-46,115,treatment
115-65,T-65,115,treatment
115-87,T-87,115,treatment
115-31,T-31,115,treatment
115-11,T-11,115,treatment
115-91,A-91,115,assessment
115-89,T-89,115,treatment
115-17,A-17,115,assessment
115-36,T-36,115,treatment
115-08,A-08,115,assessment
115-33,A-33,115,assessment
115-27,A-27,115,assessment
115-02,A-02,115,assessment
115-25,A-25,115,assessment
115-30,A-30,115,assessment
115-06,T-06,115,treatment
115-99,A-99,115,assessment
115-29,T-29,115,treatment
115-11,A-11,115,assessment
115-07,A-07,115,assessment
115-55,T-55,115,treatment
115-42,A-42,115,assessment
115-58,T-58,115,treatment
115-70,A-70,115,assessment
115-88,A-88,115,assessment
115-35,T-35,115,treatment
115-70,A-70,115,assessment
115-41,A-41,115,assessment
115-82,A-82,115,assessment
115-91,A-91,115,assessment
115-49,A-49,115,assessment
115-19,T-19,115,treatment
115-22,A-22,115,assessment
115-59,T-59,115,treatment
115-45,A-45,115,assessment
115-52,A-52,115,assessment
115-55,A-55,115,assessment
