"PROVIDER_ID","HOSPITAL_NAME","ADDRESS","CITY","STATE","ZIP_CODE","COUNTY","PHONE_NUMBER"
"50488",EDEN MEDICAL CENTER,"20103 LAKE CHABOT ROAD",CASTRO VALLEY,CA,"94546",ALAMEDA,"5105371234"
"50603",SADDLEBACK MEMORIAL MEDICAL CENTER,"24451 HEALTH CENTER DRIVE",LAGUNA HILLS,CA,"92653",ORANGE,"9498374500"
"50636",POMERADO HOSPITAL,"15615 POMERADO ROAD",POWAY,CA,"92064",SAN DIEGO,"8584856511"
"110111",UNIVERSITY HOSPITAL MCDUFFIE,"2460 WASHINGTON ROAD",THOMSON,GA,"30824",MCDUFFIE,"7065951411"
"50291",SUTTER SANTA ROSA REGIONAL HOSPITAL,"30 MARK WEST SPRINGS ROAD",SANTA ROSA,CA,"95403",SONOMA,"7075764000"
"50708",FRESNO SURGICAL HOSPITAL,"6125 NORTH FRESNO ST",FRESNO,CA,"93710",FRESNO,"5594318000"
"50710",KAISER FOUNDATION HOSPITAL - FRESNO,"7300 NORTH FRESNO ST",FRESNO,CA,"93720",FRESNO,"5594484500"
"50701",SOUTHWEST HEALTHCARE SYSTEM,"25500 MEDICAL CENTER DRIVE",MURRIETA,CA,"92562",RIVERSIDE,"9516966000"
"50686","KAISER FOUNDATION HOSPITAL, RIVERSIDE","10800 MAGNOLIA AVENUE",RIVERSIDE,CA,"92505",RIVERSIDE,"9513532000"
"50546",PORTERVILLE DEVELOPMENTAL CENTER,"26501 AVENUE 140",PORTERVILLE,CA,"93257",TULARE,"5597822222"
"450097",BAYSHORE MEDICAL CENTER,"4000 SPENCER HWY",PASADENA,TX,"77504",HARRIS,"7133591000"
"50641",EAST LOS ANGELES DOCTORS HOSPITAL,"4060 WHITTIER BLVD",LOS ANGELES,CA,"90023",LOS ANGELES,"3232685514"
"53304",CHILDREN'S HOSPITAL OF ORANGE COUNTY,"1201 W LA VETA AVE",ORANGE,CA,"92868",ORANGE,"7149973000"
"50758",MONTCLAIR HOSPITAL MEDICAL CENTER,"5000 SAN BERNARDINO ST",MONTCLAIR,CA,"91763",SAN BERNARDINO,"9096258300"
"51332",MARK TWAIN MEDICAL CENTER,"768 MOUNTAIN RANCH RD",SAN ANDREAS,CA,"95249",CALAVERAS,"2097542515"
"51333",RIDGECREST REGIONAL HOSPITAL,"1081 NORTH CHINA LAKE BLVD",RIDGECREST,CA,"93555",KERN,"7604463551"
"51301",ADVENTIST HEALTH MEDICAL CENTER TEHACHAPI VALLEY,"115 WEST E STREET",TEHACHAPI,CA,"93561",KERN,"6618223241"
"51303",MAMMOTH HOSPITAL,"85 SIERRA PARK ROAD PO BOX 660",MAMMOTH LAKES,CA,"93546",MONO,"7609343311"
"60064",CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,"2525 S DOWNING ST",DENVER,CO,"80210",DENVER,"3037781955"
"63301",CHILDRENS HOSPITAL COLORADO,"13123 EAST 16TH AVENUE",AURORA,CO,"80045",ADAMS,"7207771234"
"51321",HEALDSBURG DISTRICT HOSPITAL,"1375 UNIVERSITY AVENUE",HEALDSBURG,CA,"95448",SONOMA,"7074316500"
"60028",SAINT JOSEPH HOSPITAL,"1375 EAST 19TH AVE",DENVER,CO,"80218",DENVER,"3038122000"
"60006",MONTROSE MEMORIAL HOSPITAL,"800 S 3RD ST",MONTROSE,CO,"81401",MONTROSE,"9702492211"
"60024",UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,"12605 EAST 16TH AVENUE",AURORA,CO,"80045",ADAMS,"7208480000"
"50397",COALINGA REGIONAL MEDICAL CENTER,"1191 PHELPS AVENUE",COALINGA,CA,"93210",FRESNO,"5599356400"
"60009",LUTHERAN MEDICAL CENTER,"8300 W 38TH AVE",WHEAT RIDGE,CO,"80033",JEFFERSON,"3034254500"
"50276",CONTRA COSTA REGIONAL MEDICAL CENTER,"2500 ALHAMBRA AVENUE",MARTINEZ,CA,"94553",CONTRA COSTA,"9253705000"
"50781",SONOMA WEST MEDICAL CENTER,"501 PETALUMA AVENUE",SEBASTOPOL,CA,"95472",SONOMA,"7078238511"
"60031",CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,"2222 N NEVADA AVE",COLORADO SPRINGS,CO,"80907",EL PASO,"7197765000"
"50575",GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,"21530 S PIONEER BLVD",HAWAIIAN GARDENS,CA,"90716",LOS ANGELES,"5628600401"
"61327",SOUTHWEST MEMORIAL HOSPITAL,"1311 N MILDRED RD",CORTEZ,CO,"81321",MONTEZUMA,"9705656666"
"50262",RONALD REAGAN U C L A MEDICAL CENTER,"757 WESTWOOD PLAZA",LOS ANGELES,CA,"90095",LOS ANGELES,"3108256301"
"140117",PRESENCE RESURRECTION MEDICAL CENTER,"7435 W TALCOTT AVENUE",CHICAGO,IL,"60631",COOK,"7737748000"
"140118",METROSOUTH MEDICAL CENTER,"12935 S GREGORY",BLUE ISLAND,IL,"60406",COOK,"7085972000"
"100180",ST PETERSBURG GENERAL HOSPITAL,"6500 38TH AVE N",SAINT PETERSBURG,FL,"33710",PINELLAS,"7273841414"
"100181",LARKIN COMMUNITY HOSPITAL,"7031 SW 62ND AVE",SOUTH MIAMI,FL,"33143",MIAMI-DADE,"3052847500"
"131318",VALOR HEALTH,"1202 EAST LOCUST STREET",EMMETT,ID,"83617",GEM,"2083653561"
"140084",VISTA MEDICAL CENTER EAST,"1324 NORTH SHERIDAN ROAD",WAUKEGAN,IL,"60085",LAKE,"8473604000"
"100287",GOOD SAMARITAN MEDICAL CENTER,"1309 N FLAGLER DR",WEST PALM BEACH,FL,"33401",PALM BEACH,"5616555511"
"140093",PRESENCE UNITED SAMARITANS MEDICAL CENTER,"812 N LOGAN",DANVILLE,IL,"61832",VERMILION,"2174435000"
"100130",LAKESIDE MEDICAL CENTER,"39200 HOOKER HWY",BELLE GLADE,FL,"33430",PALM BEACH,"5619966571"
"80007",BEEBE MEDICAL CENTER,"424 SAVANNAH RD",LEWES,DE,"19958",SUSSEX,"3026453300"
"100001",UF HEALTH JACKSONVILLE,"655 W 8TH ST",JACKSONVILLE,FL,"32209",DUVAL,"9042440411"
"100073",HOLY CROSS HOSPITAL,"4725 N FEDERAL HWY",FORT LAUDERDALE,FL,"33308",BROWARD,"9547718000"
"121305",LANAI COMMUNITY HOSPITAL,"628 7TH STREET",LANAI CITY,HI,"96763",MAUI,"8085658450"
